Timeline,Start time,Duration,Row,Instance number,1st Phase Pass,1st Phase Receiver,2nd Phase Pass,2nd Phase Receiver,Deflection Success,Feed Location,Feed Success,Gains / Turnover Reason,Penalty Reason,Player,Quarter,Shooter Position,Shot Location,Shot Outcome,Turnover Location,Ungrouped,Notes,Flags
SGPvsSwans_final_20260711,1600.2468736215558,11.299260008004012,SGP Gains,11,,,,,,,,Interception,,Jamie Lim,Q2,,,,Center Right Attack,,,
SGPvsSwans_final_20260711,1642.5453297505608,16.00045794299058,SGP Gains,12,,,,,,,,Missed Rebound,,Jamie Lim,Q2,,,,Defensive D,,,
SGPvsSwans_final_20260711,1807.7482001195604,15.395993226009296,SGP Gains,13,,,,,,,,Missed Rebound,,Jamie Lim,Q2,,,,Defensive D,,,
SGPvsSwans_final_20260711,1954.2466223895551,44.10087442400072,SGP Gains,14,,,,,,Circle Edge,NO,Dropped Ball,,,"Q2, Q2, Q2",,,,Defensive Left Pocket,,,
SGPvsSwans_final_20260711,2124.7483421435613,15.602441865002675,SGP Gains,15,,,,,,,,Pickups,,Tan Yi Jie,Q2,,,,Defensive Middle,,,
SGPvsSwans_final_20260711,2586.9460782895653,49.23374318299284,SGP Gains,16,,,,,,"Circle Edge, Circle Edge","YES, NO",Pickups,,Rachel Ling,"Q3, Q3, Q3, Q3, Q3",,,,Defensive Middle,,,
SGPvsSwans_final_20260711,2682.8473718675496,11.899842578014159,SGP Gains,17,,,,,,,,Interception,,Jamie Lim,Q3,,,,Defensive D,,,
SGPvsSwans_final_20260711,2953.645699103556,44.30147238299969,SGP Gains,18,,,,,,,,Interception,,Jamie Lim,"Q3, Q3",,,,Defensive D,,,
SGPvsSwans_final_20260711,3114.9472690425523,39.600206021996655,SGP Gains,19,,,,,,Circle Edge,YES,Dropped Ball,,,"Q3, Q3, Q3, Q3",GA,Outer Right,SGP Goal,Defensive D,,,
SGPvsSwans_final_20260711,3156.7463826495664,26.596826479983974,SGP Gains,20,,,,,,,,Interception,,Jamie Lim,Q3,,,,Defensive Left Pocket,,,
SGPvsSwans_final_20260711,3381.9478991735637,15.103670146991135,SGP Gains,21,,,,,,Circle Edge,YES,Pickups,,Toh Kai Wei,"Q3, Q3, Q3",GA,Inner Middle,SGP Goal,Center Mid Defense,,,
SGPvsSwans_final_20260711,3431.4613636767685,42.18202984,SGP Gains,22,,,,,,Circle Edge,YES,Pass Out of Bounds,,,"Q3, Q3, Q3, Q3",GA,Outer Right,SGP Miss,Defensive Left,,,
SGPvsSwans_final_20260711,3726.645877445551,21.50000066801158,SGP Gains,23,,,,,,,,Shot Out of Bounds,,,Q4,,,,Defensive Right Pocket,,,
SGPvsSwans_final_20260711,3811.1450572695485,44.70605363,SGP Gains,24,,,,,,Outside Circle,YES,Missed Rebound,,Jamie Lim,"Q4, Q4, Q4, Q4",GA,Outer Left,SGP Miss,Defensive D,,,
SGPvsSwans_final_20260711,3862.846015000561,43.017307995991814,SGP Gains,25,,,,,,Circle Edge,YES,Pickups,,Anna Macinnes,"Q4, Q4, Q4, Q4, Q4, Q4","GS, GS","Inner Middle, Inner Middle","SGP Miss, SGP Goal",Center Mid Defense,,,
SGPvsSwans_final_20260711,3909.750422503567,23.897436750991346,SGP Gains,26,,,,,,"Circle Edge, Circle Edge, Inside Circle","YES, YES, NO",Dropped Ball,,,"Q4, Q4, Q4, Q4, Q4",,,,Center Right Attack,,,
SGPvsSwans_final_20260711,3937.847032346545,37.79646724402346,SGP Gains,27,,,,,,Outside Circle,YES,Interception,,Mishalenee K,"Q4, Q4, Q4, Q4",GS,Inner Left,SGP Miss,Defensive Right Pocket,,,
SGPvsSwans_final_20260711,3980.547489,39.19674122600463,SGP Gains,28,,,,,,,,Pass Out of Bounds,,,"Q4, Q4",,,,Defensive Left Pocket,,,
SGPvsSwans_final_20260711,4054.144406305559,51.50118576199429,SGP Gains,29,,,,,,,,Pickups,,Faithmaria Lawrence,"Q4, Q4, Q4, Q4, Q4",,,,Defensive Right,,,
SGPvsSwans_final_20260711,4238.051505172558,39.69956087399714,SGP Gains,30,,,,,,"Circle Edge, Circle Edge, Inside Circle","NO, YES, YES",Pass Out of Bounds,,,"Q4, Q4, Q4, Q4, Q4, Q4",GS,Inner Middle,SGP Goal,Defensive D,,,
SGPvsSwans_final_20260711,4339.344320438556,37.30330547400354,SGP Gains,31,,,,,,,,Interception,,Mishalenee K,"Q4, Q4, Q4, Q4, Q4",GA,Inner Right,SGP Miss,Defensive Right,,,
SGPvsSwans_final_20260711,4400.145036737566,36.80703417899258,SGP Gains,32,,,,,,Circle Edge,YES,Interception,,Faithmaria Lawrence,"Q4, Q4, Q4, Q4, Q4",GA,Inner Left,SGP Goal,Defensive Left,,,
SGPvsSwans_final_20260711,4439.1453343475505,53.00653480400979,SGP Gains,33,,,,,,Circle Edge,YES,Interception,,Reena Divya,"Q4, Q4, Q4, Q4, Q4, Q4, Q4",GS,Inner Left,SGP Goal,Defensive Left,,,
SGPvsSwans_final_20260711,4500.343713751562,26.108318400989447,SGP Gains,34,,,,,,Circle Edge,YES,Interception,,Faithmaria Lawrence,"Q4, Q4, Q4, Q4",GS,Outer Middle,SGP Goal,Center Mid Defense,,,
SGPvsSwans_final_20260711,65.34530740256182,18.19458831199475,SGP Turnovers,1,,,,,,Outside Circle,YES,Missed Rebound,,Toh Kai Wei,"Q1, Q1, Q1",GS,Inner Right,OPP Miss,Attacking D,,,
SGPvsSwans_final_20260711,83.2466428,29.20489638900031,SGP Turnovers,2,,,,,,Outside Circle,YES,Dropped Ball,,Toh Kai Wei,"Q1, Q1, Q1",GS,Inner Left,OPP Goal,Center Right Attack,,,
SGPvsSwans_final_20260711,221.64485016056835,30.00715946198983,SGP Turnovers,3,,,,,,Circle Edge,YES,Shot Out of Bounds,,Goh Wei Ping,"Q1, Q1, Q1",GS,Inner Left,OPP Goal,Attacking D,,,
SGPvsSwans_final_20260711,295.6410183995554,27.01112639399895,SGP Turnovers,4,,,,,,Circle Edge,YES,Missed Rebound,,Goh Wei Ping,"Q1, Q1, Q1, Q1",GS,Inner Middle,OPP Goal,Attacking D,,,
SGPvsSwans_final_20260711,459.9463691575526,18.90072579900817,SGP Turnovers,5,,,,,,,,Dropped Ball,,Charlotte Lee,Q1,,,,Attacking D,,,
SGPvsSwans_final_20260711,527.4480507405599,14.298625271009655,SGP Turnovers,6,,,,,,,,Shot Out of Bounds,,Toh Kai Wei,Q1,,,,Attacking D,,,
SGPvsSwans_final_20260711,546.0495899475709,40.50128435398858,SGP Turnovers,7,,,,,,Circle Edge,YES,Interception,,Rachel Ling,"Q1, Q1, Q1, Q1, Q1",GS,Inner Left,OPP Goal,Attacking D,,,
SGPvsSwans_final_20260711,620.7128666666666,19.586614910323647,SGP Turnovers,8,,,,,,Circle Edge,YES,Missed Rebound,,Toh Kai Wei,"Q1, Q1, Q1",GS,Inner Left,OPP Goal,Attacking D,,,
SGPvsSwans_final_20260711,912.5470733,16.198850320994552,SGP Turnovers,9,,,,,,Circle Edge,NO,Missed Rebound,,Toh Kai Wei,"Q1, Q1",,,,Attacking D,,,
SGPvsSwans_final_20260711,1204.6453227255568,19.40714037899761,SGP Turnovers,10,,,,,,"Circle Edge, Inside Circle","YES, YES",Interception,,Faithmaria Lawrence,"Q2, Q2, Q2, Q2, Q2",GA,Inner Middle,OPP Goal,Defensive Middle,,,
SGPvsSwans_final_20260711,1245.8477135985659,15.095126392992597,SGP Turnovers,11,,,,,,,,Missed Rebound,,Charlotte Lee,Q2,,,,Attacking Middle,,,
SGPvsSwans_final_20260711,1271.3481039805588,27.603197307000073,SGP Turnovers,12,,,,,,Circle Edge,YES,Interception,,Jamie Lim,"Q2, Q2, Q2, Q2",GS,Inner Left,OPP Goal,Attacking Left Pocket,,,
SGPvsSwans_final_20260711,1363.147155751567,36.51059857699261,SGP Turnovers,13,,,,,,Circle Edge,YES,Missed Rebound,,Charlotte Lee,"Q2, Q2, Q2, Q2, Q2",GS,Inner Right,OPP Goal,Attacking D,,,
SGPvsSwans_final_20260711,1459.8496972995583,32.101686376993484,SGP Turnovers,14,,,,,,Circle Edge,YES,Stepping,,Toh Kai Wei,"Q2, Q2, Q2, Q2, Q2",GS,Inner Left,OPP Goal,Attacking Right Pocket,,,
SGPvsSwans_final_20260711,1569.9511992045652,29.901112154987004,SGP Turnovers,15,,,,,,Inside Circle,YES,Interception,,Toh Kai Wei,"Q2, Q2, Q2, Q2",GS,Inner Left,OPP Goal,Attacking Middle,,,
SGPvsSwans_final_20260711,1604.5461336295598,44.99919612100098,SGP Turnovers,16,,,,,,"Circle Edge, Inside Circle, Circle Edge","YES, NO, YES",Interception,,Charlotte Lee,"Q2, Q2, Q2, Q2, Q2, Q2, Q2",GA,Inner Left,OPP Miss,Attacking Middle,,,
SGPvsSwans_final_20260711,1651.5457876935513,32.20518180101044,SGP Turnovers,17,,,,,,"Circle Edge, Circle Edge, Circle Edge","YES, YES, YES",Interception,,Reena Divya,"Q2, Q2, Q2, Q2, Q2, Q2",GS,Inner Left,OPP Goal,Defensive Middle,,,
SGPvsSwans_final_20260711,1742.3443961555658,24.20803101299748,SGP Turnovers,18,,,,,,Circle Edge,YES,Interception,,Toh Kai Wei,"Q2, Q2, Q2",GS,Inner Right,OPP Goal,Attacking Left,,,
SGPvsSwans_final_20260711,1785.4451417605587,29.303058359001625,SGP Turnovers,19,,,,,,Circle Edge,YES,Pass Out of Bounds,,Anna Macinnes,"Q2, Q2, Q2",GS,Outer Right,OPP Miss,Attacking Right,,,
SGPvsSwans_final_20260711,1816.1441933455696,30.207885302994555,SGP Turnovers,20,,,,,,"Circle Edge, Inside Circle","YES, YES",Dropped Ball,,Jamie Lim,"Q2, Q2, Q2, Q2, Q2",GS,Inner Middle,OPP Goal,Center Left Attack,,,
SGPvsSwans_final_20260711,1991.3474968135558,35.904777123000486,SGP Turnovers,21,,,,,,Circle Edge,YES,Repossession,,Charlotte Lee,"Q2, Q2, Q2, Q2",GS,Inner Right,OPP Goal,Attacking D,,,
SGPvsSwans_final_20260711,2045.3449094615648,37.70732231400052,SGP Turnovers,22,,,,,,Circle Edge,YES,Contact,,Charlotte Lee,"Q2, Q2, Q2, Q2, Q2",GS,Inner Right,OPP Goal,Attacking D,,,
SGPvsSwans_final_20260711,2099.8465191465634,20.50443858,SGP Turnovers,23,,,,,,Circle Edge,YES,Interception,,Tan Yi Jie,"Q2, Q2, Q2",GS,Inner Middle,OPP Goal,Center Mid Defense,,,
SGPvsSwans_final_20260711,2539.1471091855515,38.604588964016784,SGP Turnovers,24,,,,,,Circle Edge,YES,Repossession,,Goh Wei Ping,"Q3, Q3, Q3, Q3, Q3",GS,Inner Left,OPP Goal,Attacking Middle,,,
SGPvsSwans_final_20260711,2629.179821472558,46.97076508501004,SGP Turnovers,25,,,,,,Outside Circle,YES,Dropped Ball,,Charlotte Lee,"Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Right,OPP Goal,Attacking D,,,
SGPvsSwans_final_20260711,2675.8437327295537,14.003639137995833,SGP Turnovers,26,,,,,,Circle Edge,NO,Interception,,Anna Macinnes,"Q3, Q3",,,,Center Mid Defense,,,
SGPvsSwans_final_20260711,2687.7472144455637,22.704751224995107,SGP Turnovers,27,,,,,,"Circle Edge, Inside Circle","YES, YES",Pass Out of Bounds,,Jamie Lim,"Q3, Q3, Q3, Q3",GS,Inner Right,OPP Goal,Defensive Left,,,
SGPvsSwans_final_20260711,2790.946245994566,25.704509167988363,SGP Turnovers,28,,,,,,Circle Edge,YES,Dropped Ball,,Toh Kai Wei,"Q3, Q3, Q3",GS,Inner Middle,OPP Goal,Attacking D,,,
SGPvsSwans_final_20260711,2861.246559,27.905858397016345,SGP Turnovers,29,,,,,,Circle Edge,YES,Offside,,Anna Macinnes,"Q3, Q3, Q3",GS,Inner Right,OPP Goal,Attacking D,,,
SGPvsSwans_final_20260711,2924.1470567245497,36.49864237900647,SGP Turnovers,30,,,,,,Circle Edge,NO,Missed Rebound,,Charlotte Lee,"Q3, Q3, Q3, Q3, Q3",,,,Attacking D,,,
SGPvsSwans_final_20260711,2990.947171486556,40.70485396999902,SGP Turnovers,31,,,,,,"Circle Edge, Circle Edge, Inside Circle","YES, YES, YES",Interception,,Faithmaria Lawrence,"Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3","GS, GS","Inner Middle, Inner Middle","OPP Miss, OPP Goal",Center Mid Attack,,,
SGPvsSwans_final_20260711,3097.2458819175454,24.70138712500693,SGP Turnovers,32,,,,,,Circle Edge,NO,Pass Out of Bounds,,Toh Kai Wei,"Q3, Q3",,,,,,,
SGPvsSwans_final_20260711,3176.3432091295504,32.90889618299707,SGP Turnovers,33,,,,,,Circle Edge,YES,Dropped Ball,,Charlotte Lee,"Q3, Q3, Q3",GA,Outer Left,OPP Goal,Attacking Right,,,
SGPvsSwans_final_20260711,3224.6521555225486,38.699873929011574,SGP Turnovers,34,,,,,,Circle Edge,YES,Dropped Ball,,Anna Macinnes,"Q3, Q3, Q3",GS,Inner Left,OPP Goal,Attacking Right Pocket,,,
SGPvsSwans_final_20260711,3276.4477471485457,17.203073804012092,SGP Turnovers,35,,,,,,Outside Circle,YES,Breaking,,Toh Kai Wei,"Q3, Q3, Q3",GS,Inner Left,OPP Goal,Center Mid Attack,,,
SGPvsSwans_final_20260711,3376.5437899755543,12.404109198009337,SGP Turnovers,36,,,,,,,,Missed Rebound,,Charlotte Lee,Q3,,,,Attacking D,,,
SGPvsSwans_final_20260711,3423.0467913255648,20.500152206991515,SGP Turnovers,37,,,,,,,,Missed Rebound,,Toh Kai Wei,Q3,,,,Attacking D,,,
SGPvsSwans_final_20260711,3466.643393521571,11.289686517981863,SGP Turnovers,38,,,,,,,,Shot Out of Bounds,,Toh Kai Wei,Q3,,,,Attacking D,,,
SGPvsSwans_final_20260711,3741.1458781135625,27.105998593992354,SGP Turnovers,39,,,,,,"Circle Edge, Circle Edge, Inside Circle","NO, YES, YES",Interception,,Mishalenee K,"Q4, Q4, Q4, Q4, Q4",GS,Inner Right,OPP Goal,Defensive Middle,,,
SGPvsSwans_final_20260711,3774.6464225585482,24.90494780101426,SGP Turnovers,40,,,,,,Circle Edge,YES,Stepping,,Anna Macinnes,"Q4, Q4, Q4",GS,Inner Right,OPP Goal,Attacking Left,,,
SGPvsSwans_final_20260711,3848.8511108975663,20.994904102994496,SGP Turnovers,41,,,,,,,,Offside,,Tan Yi Jie,Q4,,,,Attacking D,,,
SGPvsSwans_final_20260711,3905.1509562055644,11.599466298002426,SGP Turnovers,42,,,,,,,,Interception,,Toh Kai Wei,Q4,,,,Attacking Right,,,
SGPvsSwans_final_20260711,3926.647859254558,18.199173091986722,SGP Turnovers,43,,,,,,,,Interception,,Toh Kai Wei,Q4,,,,Attacking D,,,
SGPvsSwans_final_20260711,3968.6434995905684,18.90398940298155,SGP Turnovers,44,,,,,,,,Missed Rebound,,Charlotte Lee,Q4,,,,Attacking Right Pocket,,,
SGPvsSwans_final_20260711,4012.7442302195545,39.80720041400491,SGP Turnovers,45,,,,,,"Circle Edge, Inside Circle, Circle Edge","YES, NO, YES",Interception,,Tan Yi Jie,"Q4, Q4, Q4, Q4, Q4, Q4",GS,Inner Right,OPP Goal,Attacking Right,,,
SGPvsSwans_final_20260711,4098.6455920675535,35.704890488000274,SGP Turnovers,46,,,,,,Circle Edge,YES,Interception,,Faithmaria Lawrence,"Q4, Q4, Q4, Q4",GS,Inner Right,OPP Goal,Attacking Left,,,
SGPvsSwans_final_20260711,4225.246432277554,19.805072895003832,SGP Turnovers,47,,,,,,,,Held,,Anna Macinnes,Q4,,,,Attacking Middle,,,
SGPvsSwans_final_20260711,4369.647625912559,26.60248816799958,SGP Turnovers,48,,,,,,"Circle Edge, Inside Circle","YES, YES",Missed Rebound,,Toh Kai Wei,"Q4, Q4, Q4, Q4",GS,Inner Left,OPP Goal,Attacking D,,,
SGPvsSwans_final_20260711,4396.347305751558,10.797730986007991,SGP Turnovers,49,,,,,,,,Dropped Ball,,Toh Kai Wei,Q4,,,,Attacking Left,,,
SGPvsSwans_final_20260711,4492.147251235557,15.19646251600534,SGP Turnovers,50,,,,,,Circle Edge,YES,Interception,,Tan Yi Jie,"Q4, Q4",,,,Center Right Attack,,,
SGPvsSwans_final_20260711,4570.649151991551,31.103590574002737,SGP Turnovers,51,,,,,,,,Interception,,Charlotte Lee,"Q4, Q4, Q4",GS,Inner Left,OPP Goal,Attacking Middle,,,
SGPvsSwans_final_20260711,788.7679111111111,6,SGP Att Rebound,1,,,,,,,,,,Toh Kai Wei,Q1,,,,,,,
SGPvsSwans_final_20260711,2043.8199666666665,6,SGP Att Rebound,2,,,,,,,,,,Charlotte Lee,Q2,,,,,,,
SGPvsSwans_final_20260711,3892.3651333333332,6,SGP Att Rebound,3,,,,,,,,,,Charlotte Lee,Q4,,,,,,,
SGPvsSwans_final_20260711,4565.302455555556,6,SGP Att Rebound,4,,,,,,,,,,Charlotte Lee,Q4,,,,,,,
SGPvsSwans_final_20260711,960.9897067469991,1,FINISH QUARTER,1,,,,,,,,,,,Q1,,,,,,,
SGPvsSwans_final_20260711,2154.481009072996,1,FINISH QUARTER,2,,,,,,,,,,,Q2,,,,,,,
SGPvsSwans_final_20260711,3506.808571428571,1,FINISH QUARTER,3,,,,,,,,,,,Q3,,,,,,,
